Categoria: Todas as categorias

Semana,dengue: (Rondônia),sintomas dengue: (Rondônia)
2021-07-18,0,0
2021-07-25,0,0
2021-08-01,9,0
2021-08-08,0,0
2021-08-15,0,0
2021-08-22,0,0
2021-08-29,0,0
2021-09-05,0,0
2021-09-12,0,0
2021-09-19,0,0
2021-09-26,9,0
2021-10-03,0,0
2021-10-10,0,0
2021-10-17,9,0
2021-10-24,0,0
2021-10-31,0,0
2021-11-07,11,0
2021-11-14,9,0
2021-11-21,11,8
2021-11-28,9,0
2021-12-05,0,0
2021-12-12,13,0
2021-12-19,15,0
2021-12-26,16,0
2022-01-02,22,8
2022-01-09,21,0
2022-01-16,30,8
2022-01-23,25,7
2022-01-30,25,9
2022-02-06,25,0
2022-02-13,23,5
2022-02-20,25,6
2022-02-27,28,10
2022-03-06,23,0
2022-03-13,27,0
2022-03-20,38,8
2022-03-27,39,9
2022-04-03,35,9
2022-04-10,38,8
2022-04-17,29,6
2022-04-24,38,7
2022-05-01,28,5
2022-05-08,33,6
2022-05-15,28,9
2022-05-22,31,7
2022-05-29,28,6
2022-06-05,27,5
2022-06-12,27,7
2022-06-19,20,0
2022-06-26,25,7
2022-07-03,20,5
2022-07-10,19,6
2022-07-17,17,8
2022-07-24,16,8
2022-07-31,11,0
2022-08-07,9,0
2022-08-14,11,0
2022-08-21,12,0
2022-08-28,12,6
2022-09-04,6,0
2022-09-11,9,0
2022-09-18,9,0
2022-09-25,6,0
2022-10-02,10,0
2022-10-09,9,0
2022-10-16,13,5
2022-10-23,13,0
2022-10-30,13,0
2022-11-06,10,0
2022-11-13,24,0
2022-11-20,21,0
2022-11-27,32,8
2022-12-04,22,6
2022-12-11,33,10
2022-12-18,37,14
2022-12-25,39,9
2023-01-01,47,13
2023-01-08,43,15
2023-01-15,48,12
2023-01-22,41,16
2023-01-29,40,14
2023-02-05,40,11
2023-02-12,55,12
2023-02-19,40,12
2023-02-26,49,16
2023-03-05,45,13
2023-03-12,51,11
2023-03-19,45,10
2023-03-26,42,10
2023-04-02,35,12
2023-04-09,25,8
2023-04-16,32,5
2023-04-23,19,0
2023-04-30,20,6
2023-05-07,16,5
2023-05-14,17,0
2023-05-21,17,0
2023-05-28,15,5
2023-06-04,14,0
2023-06-11,13,0
2023-06-18,12,0
2023-06-25,9,0
2023-07-02,14,0
2023-07-09,0,0
2023-07-16,0,0
2023-07-23,0,0
2023-07-30,0,0
2023-08-06,0,0
2023-08-13,9,0
2023-08-20,0,0
2023-08-27,8,6
2023-09-03,0,0
2023-09-10,7,0
2023-09-17,7,0
2023-09-24,8,0
2023-10-01,0,0
2023-10-08,0,0
2023-10-15,7,0
2023-10-22,9,0
2023-10-29,0,0
2023-11-05,7,0
2023-11-12,8,0
2023-11-19,6,0
2023-11-26,14,0
2023-12-03,10,6
2023-12-10,9,0
2023-12-17,14,0
2023-12-24,14,0
2023-12-31,20,0
2024-01-07,23,0
2024-01-14,28,8
2024-01-21,31,8
2024-01-28,45,9
2024-02-04,71,19
2024-02-11,82,16
2024-02-18,94,18
2024-02-25,100,19
2024-03-03,82,16
2024-03-10,75,12
2024-03-17,64,10
2024-03-24,55,8
2024-03-31,55,11
2024-04-07,41,7
2024-04-14,42,10
2024-04-21,37,0
2024-04-28,35,0
2024-05-05,24,0
2024-05-12,20,0
2024-05-19,15,0
2024-05-26,11,2
2024-06-02,14,3
2024-06-09,13,0
