"","Year","Month","Canton","Cases"
"6161",2020,7,"Quepos",3
"6162",2020,8,"Quepos",6
"6163",2020,9,"Quepos",14
"6164",2020,10,"Quepos",6
"6165",2020,11,"Quepos",1
"6166",2020,12,"Quepos",5
"6167",2021,1,"Quepos",2
"6168",2021,2,"Quepos",0
"6169",2021,3,"Quepos",0
"6170",2021,4,"Quepos",0
"6171",2021,5,"Quepos",0
"6172",2000,1,"San Jose",0
"6173",2000,2,"San Jose",1
"6174",2000,3,"San Jose",0
"6175",2000,4,"San Jose",0
"6176",2000,5,"San Jose",0
"6177",2000,6,"San Jose",0
"6178",2000,7,"San Jose",1
"6179",2000,8,"San Jose",1
"6180",2000,9,"San Jose",2
"6181",2000,10,"San Jose",1
"6182",2000,11,"San Jose",2
"6183",2000,12,"San Jose",1
"6184",2001,1,"San Jose",2
"6185",2001,2,"San Jose",2
"6186",2001,3,"San Jose",1
"6187",2001,4,"San Jose",0
"6188",2001,5,"San Jose",0
"6189",2001,6,"San Jose",0
"6190",2001,7,"San Jose",2
"6191",2001,8,"San Jose",0
"6192",2001,9,"San Jose",4
"6193",2001,10,"San Jose",38
"6194",2001,11,"San Jose",16
"6195",2001,12,"San Jose",10
"6196",2002,1,"San Jose",4
"6197",2002,2,"San Jose",5
"6198",2002,3,"San Jose",1
"6199",2002,4,"San Jose",5
"6200",2002,5,"San Jose",0
"6201",2002,6,"San Jose",0
"6202",2002,7,"San Jose",1
"6203",2002,8,"San Jose",239
"6204",2002,9,"San Jose",324
"6205",2002,10,"San Jose",54
"6206",2002,11,"San Jose",20
"6207",2002,12,"San Jose",3
"6208",2003,1,"San Jose",0
"6209",2003,2,"San Jose",5
"6210",2003,3,"San Jose",4
"6211",2003,4,"San Jose",2
"6212",2003,5,"San Jose",7
"6213",2003,6,"San Jose",7
"6214",2003,7,"San Jose",27
"6215",2003,8,"San Jose",41
"6216",2003,9,"San Jose",55
"6217",2003,10,"San Jose",39
"6218",2003,11,"San Jose",61
"6219",2003,12,"San Jose",16
"6220",2004,1,"San Jose",12
"6221",2004,2,"San Jose",24
"6222",2004,3,"San Jose",24
"6223",2004,4,"San Jose",18
"6224",2004,5,"San Jose",24
"6225",2004,6,"San Jose",16
"6226",2004,7,"San Jose",32
"6227",2004,8,"San Jose",31
"6228",2004,9,"San Jose",39
"6229",2004,10,"San Jose",60
"6230",2004,11,"San Jose",24
"6231",2004,12,"San Jose",10
"6232",2005,1,"San Jose",14
"6233",2005,2,"San Jose",3
"6234",2005,3,"San Jose",8
"6235",2005,4,"San Jose",16
"6236",2005,5,"San Jose",11
"6237",2005,6,"San Jose",14
"6238",2005,7,"San Jose",56
"6239",2005,8,"San Jose",203
"6240",2005,9,"San Jose",546
"6241",2005,10,"San Jose",420
"6242",2005,11,"San Jose",138
"6243",2005,12,"San Jose",26
"6244",2006,1,"San Jose",51
"6245",2006,2,"San Jose",24
"6246",2006,3,"San Jose",25
"6247",2006,4,"San Jose",27
"6248",2006,5,"San Jose",30
"6249",2006,6,"San Jose",78
"6250",2006,7,"San Jose",71
"6251",2006,8,"San Jose",31
"6252",2006,9,"San Jose",31
"6253",2006,10,"San Jose",36
"6254",2006,11,"San Jose",33
"6255",2006,12,"San Jose",55
"6256",2007,1,"San Jose",51
"6257",2007,2,"San Jose",32
"6258",2007,3,"San Jose",24
"6259",2007,4,"San Jose",13
"6260",2007,5,"San Jose",19
"6261",2007,6,"San Jose",49
"6262",2007,7,"San Jose",106
"6263",2007,8,"San Jose",155
"6264",2007,9,"San Jose",223
"6265",2007,10,"San Jose",107
"6266",2007,11,"San Jose",55
"6267",2007,12,"San Jose",38
"6268",2008,1,"San Jose",18
"6269",2008,2,"San Jose",13
"6270",2008,3,"San Jose",9
"6271",2008,4,"San Jose",10
"6272",2008,5,"San Jose",13
"6273",2008,6,"San Jose",12
"6274",2008,7,"San Jose",16
"6275",2008,8,"San Jose",10
"6276",2008,9,"San Jose",7
"6277",2008,10,"San Jose",11
"6278",2008,11,"San Jose",8
"6279",2008,12,"San Jose",4
"6280",2009,1,"San Jose",9
"6281",2009,2,"San Jose",1
"6282",2009,3,"San Jose",5
"6283",2009,4,"San Jose",1
"6284",2009,5,"San Jose",1
"6285",2009,6,"San Jose",2
"6286",2009,7,"San Jose",3
"6287",2009,8,"San Jose",2
"6288",2009,9,"San Jose",1
"6289",2009,10,"San Jose",8
"6290",2009,11,"San Jose",10
"6291",2009,12,"San Jose",13
"6292",2010,1,"San Jose",20
"6293",2010,2,"San Jose",22
"6294",2010,3,"San Jose",38
"6295",2010,4,"San Jose",106
"6296",2010,5,"San Jose",233
"6297",2010,6,"San Jose",344
"6298",2010,7,"San Jose",534
"6299",2010,8,"San Jose",338
"6300",2010,9,"San Jose",267
"6301",2010,10,"San Jose",271
"6302",2010,11,"San Jose",114
"6303",2010,12,"San Jose",41
"6304",2011,1,"San Jose",12
"6305",2011,2,"San Jose",15
"6306",2011,3,"San Jose",2
"6307",2011,4,"San Jose",10
"6308",2011,5,"San Jose",3
"6309",2011,6,"San Jose",8
"6310",2011,7,"San Jose",8
"6311",2011,8,"San Jose",10
"6312",2011,9,"San Jose",20
"6313",2011,10,"San Jose",28
"6314",2011,11,"San Jose",12
"6315",2011,12,"San Jose",7
"6316",2012,1,"San Jose",5
"6317",2012,2,"San Jose",6
"6318",2012,3,"San Jose",5
"6319",2012,4,"San Jose",0
"6320",2012,5,"San Jose",7
"6321",2012,6,"San Jose",8
"6322",2012,7,"San Jose",10
"6323",2012,8,"San Jose",25
"6324",2012,9,"San Jose",74
"6325",2012,10,"San Jose",55
"6326",2012,11,"San Jose",61
"6327",2012,12,"San Jose",26
"6328",2013,1,"San Jose",33
"6329",2013,2,"San Jose",29
"6330",2013,3,"San Jose",9
"6331",2013,4,"San Jose",20
"6332",2013,5,"San Jose",28
"6333",2013,6,"San Jose",157
"6334",2013,7,"San Jose",356
"6335",2013,8,"San Jose",467
"6336",2013,9,"San Jose",243
"6337",2013,10,"San Jose",157
"6338",2013,11,"San Jose",196
"6339",2013,12,"San Jose",71
"6340",2014,1,"San Jose",39
"6341",2014,2,"San Jose",10
"6342",2014,3,"San Jose",13
"6343",2014,4,"San Jose",3
"6344",2014,5,"San Jose",9
"6345",2014,6,"San Jose",5
"6346",2014,7,"San Jose",11
"6347",2014,8,"San Jose",18
"6348",2014,9,"San Jose",15
"6349",2014,10,"San Jose",11
"6350",2014,11,"San Jose",18
"6351",2014,12,"San Jose",13
"6352",2015,1,"San Jose",21
"6353",2015,2,"San Jose",6
"6354",2015,3,"San Jose",6
"6355",2015,4,"San Jose",2
"6356",2015,5,"San Jose",2
"6357",2015,6,"San Jose",3
"6358",2015,7,"San Jose",15
"6359",2015,8,"San Jose",23
"6360",2015,9,"San Jose",34
"6361",2015,10,"San Jose",126
"6362",2015,11,"San Jose",154
"6363",2015,12,"San Jose",55
"6364",2016,1,"San Jose",149
"6365",2016,2,"San Jose",72
"6366",2016,3,"San Jose",31
"6367",2016,4,"San Jose",14
"6368",2016,5,"San Jose",18
"6369",2016,6,"San Jose",24
"6370",2016,7,"San Jose",104
"6371",2016,8,"San Jose",83
"6372",2016,9,"San Jose",94
"6373",2016,10,"San Jose",76
"6374",2016,11,"San Jose",69
"6375",2016,12,"San Jose",60
"6376",2017,1,"San Jose",26
"6377",2017,2,"San Jose",11
"6378",2017,3,"San Jose",3
"6379",2017,4,"San Jose",4
"6380",2017,5,"San Jose",3
"6381",2017,6,"San Jose",9
"6382",2017,7,"San Jose",6
"6383",2017,8,"San Jose",8
"6384",2017,9,"San Jose",5
"6385",2017,10,"San Jose",5
"6386",2017,11,"San Jose",3
"6387",2017,12,"San Jose",2
"6388",2018,1,"San Jose",1
"6389",2018,2,"San Jose",1
"6390",2018,3,"San Jose",3
"6391",2018,4,"San Jose",2
"6392",2018,5,"San Jose",0
"6393",2018,6,"San Jose",3
"6394",2018,7,"San Jose",6
"6395",2018,8,"San Jose",3
"6396",2018,9,"San Jose",5
"6397",2018,10,"San Jose",4
"6398",2018,11,"San Jose",4
"6399",2018,12,"San Jose",7
"6400",2019,1,"San Jose",2
"6401",2019,2,"San Jose",2
"6402",2019,3,"San Jose",3
"6403",2019,4,"San Jose",1
"6404",2019,5,"San Jose",2
"6405",2019,6,"San Jose",5
"6406",2019,7,"San Jose",8
"6407",2019,8,"San Jose",17
"6408",2019,9,"San Jose",11
"6409",2019,10,"San Jose",30
"6410",2019,11,"San Jose",34
"6411",2019,12,"San Jose",7
"6412",2020,1,"San Jose",36
"6413",2020,2,"San Jose",14
"6414",2020,3,"San Jose",4
"6415",2020,4,"San Jose",3
"6416",2020,5,"San Jose",5
"6417",2020,6,"San Jose",9
"6418",2020,7,"San Jose",2
"6419",2020,8,"San Jose",3
"6420",2020,9,"San Jose",11
"6421",2020,10,"San Jose",5
"6422",2020,11,"San Jose",6
"6423",2020,12,"San Jose",4
"6424",2021,1,"San Jose",8
"6425",2021,2,"San Jose",4
"6426",2021,3,"San Jose",5
"6427",2021,4,"San Jose",0
"6428",2021,5,"San Jose",0
"6429",2000,1,"Santa Ana",0
"6430",2000,2,"Santa Ana",0
"6431",2000,3,"Santa Ana",0
"6432",2000,4,"Santa Ana",0
"6433",2000,5,"Santa Ana",0
"6434",2000,6,"Santa Ana",0
"6435",2000,7,"Santa Ana",0
"6436",2000,8,"Santa Ana",2
"6437",2000,9,"Santa Ana",0
"6438",2000,10,"Santa Ana",0
"6439",2000,11,"Santa Ana",0
"6440",2000,12,"Santa Ana",0
"6441",2001,1,"Santa Ana",0
"6442",2001,2,"Santa Ana",0
"6443",2001,3,"Santa Ana",0
"6444",2001,4,"Santa Ana",0
"6445",2001,5,"Santa Ana",1
"6446",2001,6,"Santa Ana",0
"6447",2001,7,"Santa Ana",0
"6448",2001,8,"Santa Ana",0
"6449",2001,9,"Santa Ana",11
"6450",2001,10,"Santa Ana",1
"6451",2001,11,"Santa Ana",1
"6452",2001,12,"Santa Ana",2
"6453",2002,1,"Santa Ana",2
"6454",2002,2,"Santa Ana",0
"6455",2002,3,"Santa Ana",1
"6456",2002,4,"Santa Ana",0
"6457",2002,5,"Santa Ana",1
"6458",2002,6,"Santa Ana",0
"6459",2002,7,"Santa Ana",1
"6460",2002,8,"Santa Ana",3
"6461",2002,9,"Santa Ana",78
"6462",2002,10,"Santa Ana",8
"6463",2002,11,"Santa Ana",0
