"ew_start","sum_of_cases","cases_est_id","cases_est_id_min","cases_est_id_max"
2021-12-19,7723,7723,7723,7723
2021-12-26,3162,3162,3162,3162
2022-01-02,23571,23571,23571,23571
2022-01-09,24182,24182,24182,24182
2022-01-16,25193,25193,25193,25193
2022-01-23,24189,24189,24189,24189
2022-01-30,27811,27811,27811,27811
2022-02-06,30384,30384,30384,30384
2022-02-13,32836,32836,32836,32836
2022-02-20,33441,33441,33441,33441
2022-02-27,49312,49312,49312,49312
2022-03-06,64158,64158,64158,64158
2022-03-13,78850,78850,78850,78850
2022-03-20,99982,99982,99982,99982
2022-03-27,112349,112349,112349,112349
2022-04-03,122182,122182,122182,122182
2022-04-10,130090,130090,130090,130090
2022-04-17,143225,143225,143225,143225
2022-04-24,150461,150461,150461,150461
2022-05-01,155883,155883,155883,155883
2022-05-08,135349,135349,135349,135349
2022-05-15,104715,104715,104715,104715
2022-05-22,84740,84740,84740,84740
2022-05-29,76457,76457,76457,76457
2022-06-05,62542,62542,62542,62542
2022-06-12,49524,49524,49524,49524
2022-06-19,47521,47521,47521,47521
2022-06-26,40023,40023,40023,40023
2022-07-03,34377,34377,34377,34377
2022-07-10,30708,30708,30708,30708
2022-07-17,26983,26983,26983,26983
2022-07-24,24060,24060,24060,24060
2022-07-31,23713,23713,23713,23713
2022-08-07,20534,20534,20534,20534
2022-08-14,19222,19222,19222,19222
2022-08-21,17247,17247,17247,17247
2022-08-28,15574,15574,15574,15574
2022-09-04,15217,15217,15217,15217
2022-09-11,14480,14480,14480,14480
2022-09-18,14011,14011,14011,14011
2022-09-25,13770,13770,13770,13770
2022-10-02,14064,14064,14064,14064
2022-10-09,13881,13881,13881,13881
2022-10-16,14848,14848,14848,14848
2022-10-23,13859,13859,13859,13859
2022-10-30,13230,13230,13230,13230
2022-11-06,15357,15357,15357,15357
2022-11-13,16713,16713,16713,16713
2022-11-20,16708,16708,16708,16708
2022-11-27,16309,16309,16309,16309
2022-12-04,15343,15343,15343,15343
2022-12-11,11888,11888,11888,11888
2022-12-18,9555,9555,9555,9555
2022-12-25,14603,14603,14603,14603
2023-01-01,29111,29111,29111,29111
2023-01-08,31373,31373,31373,31373
2023-01-15,37806,37806,37806,37806
2023-01-22,43451,43451,43451,43451
2023-01-29,53747,53747,53747,53747
2023-02-05,66173,66173,66173,66173
2023-02-12,67725,67725,67725,67725
2023-02-19,78297,78297,78297,78297
2023-02-26,100225,100225,100225,100225
2023-03-05,117483,117483,117483,117483
2023-03-12,134499,134499,134499,134499
2023-03-19,163226,163226,163226,163226
2023-03-26,174410,174410,174410,174410
2023-04-02,164670,164670,164670,164670
2023-04-09,190531,190531,190531,190531
2023-04-16,168671,168671,168671,168671
2023-04-23,150651,150651,150651,150651
2023-04-30,161342,161342,161342,161342
2023-05-07,147390,147390,147390,147390
2023-05-14,124364,124364,124364,124364
2023-05-21,92296,92296,92296,92296
2023-05-28,73554,73554,73554,73554
2023-06-04,56737,56737,56737,56737
2023-06-11,48630,48630,48630,48630
2023-06-18,39792,39792,39792,39792
2023-06-25,33954,33954,33954,33954
2023-07-02,28284,28284,28284,28284
2023-07-09,24569,24569,24569,24569
2023-07-16,20771,20771,20771,20771
2023-07-23,18614,18614,18614,18614
2023-07-30,19410,19410,19410,19410
2023-08-06,17976,17976,17976,17976
2023-08-13,18044,18044,18044,18044
2023-08-20,17387,17387,17387,17387
2023-08-27,16164,16164,16164,16164
2023-09-03,14993,14993,14993,14993
2023-09-10,17888,17888,17888,17888
2023-09-17,18996,18996,18996,18996
2023-09-24,17814,17814,17814,17814
2023-10-01,19300,19300,19300,19300
2023-10-08,17289,17289,17289,17289
2023-10-15,20934,20934,20934,20934
2023-10-22,19542,19542,19542,19542
2023-10-29,18601,18601,18601,18601
2023-11-05,23847,23847,23847,23847
2023-11-12,21266,21266,21266,21266
2023-11-19,26361,26361,26361,26361
2023-11-26,28043,28043,28043,28043
2023-12-03,29220,29220,29220,29220
2023-12-10,31012,31012,31012,31012
2023-12-17,23887,23887,23887,23887
2023-12-24,28795,28848,28796,NA
2023-12-31,80418,80836,80470,NA
2024-01-07,97620,99118.5,97866,NA
2024-01-14,135359,139247,136178,NA
2024-01-21,178916,187630.5,181078,NA
2024-01-28,226124,243555.5,230663,NA
2024-02-04,245648,279273,254503,NA
2024-02-11,255062,323334.5,272397,NA
2024-02-18,222516,384467,258821,NA
2024-02-25,75826,488418.5,161181,NA
