"ew_start","sum_of_cases","cases_est_id","cases_est_id_min","cases_est_id_max"
2022-03-13,2264,2264,2264,2264
2022-03-20,2501,2501,2501,2501
2022-03-27,2792,2792,2792,2792
2022-04-03,3325,3325,3325,3325
2022-04-10,3635,3635,3635,3635
2022-04-17,4319,4319,4319,4319
2022-04-24,4419,4419,4419,4419
2022-05-01,5306,5306,5306,5306
2022-05-08,6029,6029,6029,6029
2022-05-15,6097,6097,6097,6097
2022-05-22,5171,5171,5171,5171
2022-05-29,5352,5352,5352,5352
2022-06-05,5020,5020,5020,5020
2022-06-12,4469,4469,4469,4469
2022-06-19,4268,4268,4268,4268
2022-06-26,3816,3816,3816,3816
2022-07-03,2880,2880,2880,2880
2022-07-10,2520,2520,2520,2520
2022-07-17,2296,2296,2296,2296
2022-07-24,2034,2034,2034,2034
2022-07-31,2215,2215,2215,2215
2022-08-07,1729,1729,1729,1729
2022-08-14,1683,1683,1683,1683
2022-08-21,1317,1317,1317,1317
2022-08-28,1166,1166,1166,1166
2022-09-04,1120,1120,1120,1120
2022-09-11,952,952,952,952
2022-09-18,799,799,799,799
2022-09-25,629,629,629,629
2022-10-02,597,597,597,597
2022-10-09,488,488,488,488
2022-10-16,451,451,451,451
2022-10-23,351,351,351,351
2022-10-30,412,412,412,412
2022-11-06,438,438,438,438
2022-11-13,479,479,479,479
2022-11-20,379,379,379,379
2022-11-27,374,374,374,374
2022-12-04,288,288,288,288
2022-12-11,212,212,212,212
2022-12-18,207,207,207,207
2022-12-25,235,235,235,235
2023-01-01,500,500,500,500
2023-01-08,393,393,393,393
2023-01-15,515,515,515,515
2023-01-22,618,618,618,618
2023-01-29,644,644,644,644
2023-02-05,786,786,786,786
2023-02-12,757,757,757,757
2023-02-19,1038,1038,1038,1038
2023-02-26,1649,1649,1649,1649
2023-03-05,1877,1877,1877,1877
2023-03-12,1905,1905,1905,1905
2023-03-19,2054,2054,2054,2054
2023-03-26,1778,1778,1778,1778
2023-04-02,1467,1467,1467,1467
2023-04-09,1762,1762,1762,1762
2023-04-16,1520,1520,1520,1520
2023-04-23,1301,1301,1301,1301
2023-04-30,1559,1559,1559,1559
2023-05-07,1505,1505,1505,1505
2023-05-14,1460,1460,1460,1460
2023-05-21,1250,1250,1250,1250
2023-05-28,1117,1117,1117,1117
2023-06-04,1039,1039,1039,1039
2023-06-11,1040,1040,1040,1040
2023-06-18,926,926,926,926
2023-06-25,835,835,835,835
2023-07-02,815,815,815,815
2023-07-09,727,727,727,727
2023-07-16,604,604,604,604
2023-07-23,527,527,527,527
2023-07-30,571,571,571,571
2023-08-06,468,468,468,468
2023-08-13,421,421,421,421
2023-08-20,430,430,430,430
2023-08-27,394,394,394,394
2023-09-03,355,355,355,355
2023-09-10,332,332,332,332
2023-09-17,312,312,312,312
2023-09-24,258,258,258,258
2023-10-01,298,298,298,298
2023-10-08,244,244,244,244
2023-10-15,265,265,265,265
2023-10-22,231,231,231,231
2023-10-29,213,213,213,213
2023-11-05,241,241,241,241
2023-11-12,181,181,181,181
2023-11-19,234,234,234,234
2023-11-26,187,187,187,187
2023-12-03,157,157,157,157
2023-12-10,123,123,123,123
2023-12-17,43,43,43,43
2023-12-24,80,80,80,NA
2023-12-31,302,304,302,NA
2024-01-07,308,313,308,NA
2024-01-14,400,414,401,NA
2024-01-21,435,459,439,NA
2024-01-28,577,629,586,NA
2024-02-04,586,694.5,609,NA
2024-02-11,883,1144,932,NA
2024-02-18,1055,1712,1195,NA
2024-02-25,344,1914,665,NA
