"ew_start","sum_of_cases","cases_est_id","cases_est_id_min","cases_est_id_max"
2022-05-22,3117,3117,3117,3117
2022-05-29,3481,3481,3481,3481
2022-06-05,3208,3208,3208,3208
2022-06-12,2576,2576,2576,2576
2022-06-19,2238,2238,2238,2238
2022-06-26,1899,1899,1899,1899
2022-07-03,1835,1835,1835,1835
2022-07-10,1728,1728,1728,1728
2022-07-17,1567,1567,1567,1567
2022-07-24,1479,1479,1479,1479
2022-07-31,1461,1461,1461,1461
2022-08-07,1434,1434,1434,1434
2022-08-14,1170,1170,1170,1170
2022-08-21,933,933,933,933
2022-08-28,765,765,765,765
2022-09-04,633,633,633,633
2022-09-11,466,466,466,466
2022-09-18,381,381,381,381
2022-09-25,301,301,301,301
2022-10-02,294,294,294,294
2022-10-09,232,232,232,232
2022-10-16,215,215,215,215
2022-10-23,240,240,240,240
2022-10-30,248,248,248,248
2022-11-06,185,185,185,185
2022-11-13,212,212,212,212
2022-11-20,154,154,154,154
2022-11-27,133,133,133,133
2022-12-04,113,113,113,113
2022-12-11,28,28,28,28
2022-12-18,10,10,10,10
2022-12-25,49,49,49,49
2023-01-01,197,197,197,197
2023-01-08,171,171,171,171
2023-01-15,175,175,175,175
2023-01-22,178,178,178,178
2023-01-29,216,216,216,216
2023-02-05,186,186,186,186
2023-02-12,149,149,149,149
2023-02-19,210,210,210,210
2023-02-26,233,233,233,233
2023-03-05,249,249,249,249
2023-03-12,219,219,219,219
2023-03-19,383,383,383,383
2023-03-26,539,539,539,539
2023-04-02,617,617,617,617
2023-04-09,749,749,749,749
2023-04-16,730,730,730,730
2023-04-23,526,526,526,526
2023-04-30,523,523,523,523
2023-05-07,369,369,369,369
2023-05-14,360,360,360,360
2023-05-21,293,293,293,293
2023-05-28,275,275,275,275
2023-06-04,211,211,211,211
2023-06-11,226,226,226,226
2023-06-18,254,254,254,254
2023-06-25,193,193,193,193
2023-07-02,170,170,170,170
2023-07-09,173,173,173,173
2023-07-16,163,163,163,163
2023-07-23,151,151,151,151
2023-07-30,173,173,173,173
2023-08-06,165,165,165,165
2023-08-13,121,121,121,121
2023-08-20,128,128,128,128
2023-08-27,130,130,130,130
2023-09-03,127,127,127,127
2023-09-10,126,126,126,126
2023-09-17,161,161,161,161
2023-09-24,166,166,166,166
2023-10-01,142,142,142,142
2023-10-08,132,132,132,132
2023-10-15,133,133,133,133
2023-10-22,115,115,115,115
2023-10-29,164,164,164,164
2023-11-05,146,146,146,146
2023-11-12,142,142,142,142
2023-11-19,164,164,164,164
2023-11-26,116,116,116,116
2023-12-03,134,134,134,134
2023-12-10,146,146,146,146
2023-12-17,151,151,151,151
2023-12-24,79,79,79,83
2023-12-31,221,221,221,228
2024-01-07,212,213,212,225
2024-01-14,240,241,240,262
2024-01-21,236,239,236,266
2024-01-28,292,298,292,340
2024-02-04,326,341,327,420
2024-02-11,608,652,612,801
2024-02-18,966,1123,996,1535
2024-02-25,338,970.5,495,2775
