ew_start,ew,sum_of_cases,pop,uf
2022-02-06,202206,377,3268037,PI
2022-02-13,202207,551,3268037,PI
2022-02-20,202208,455,3268037,PI
2022-02-27,202209,584,3268037,PI
2022-03-06,202210,908,3268037,PI
2022-03-13,202211,1232,3268037,PI
2022-03-20,202212,1803,3268037,PI
2022-03-27,202213,2145,3268037,PI
2022-04-03,202214,2238,3268037,PI
2022-04-10,202215,2196,3268037,PI
2022-04-17,202216,2991,3268037,PI
2022-04-24,202217,3058,3268037,PI
2022-05-01,202218,2344,3268037,PI
2022-05-08,202219,1980,3268037,PI
2022-05-15,202220,1616,3268037,PI
2022-05-22,202221,1267,3268037,PI
2022-05-29,202222,1486,3268037,PI
2022-06-05,202223,1078,3268037,PI
2022-06-12,202224,1043,3268037,PI
2022-06-19,202225,930,3268037,PI
2022-06-26,202226,646,3268037,PI
2022-07-03,202227,464,3268037,PI
2022-07-10,202228,373,3268037,PI
2022-07-17,202229,257,3268037,PI
2022-07-24,202230,170,3268037,PI
2022-07-31,202231,175,3268037,PI
2022-08-07,202232,139,3268037,PI
2022-08-14,202233,156,3268037,PI
2022-08-21,202234,112,3268037,PI
2022-08-28,202235,51,3268037,PI
2022-09-04,202236,80,3268037,PI
2022-09-11,202237,69,3268037,PI
2022-09-18,202238,26,3268037,PI
2022-09-25,202239,43,3268037,PI
2022-10-02,202240,25,3268037,PI
2022-10-09,202241,19,3268037,PI
2022-10-16,202242,15,3268037,PI
2022-10-23,202243,5,3268037,PI
2022-10-30,202244,15,3268037,PI
2022-11-06,202245,22,3268037,PI
2022-11-13,202246,22,3268037,PI
2022-11-20,202247,26,3268037,PI
2022-11-27,202248,4,3268037,PI
2022-12-04,202249,2,3268037,PI
2022-12-11,202250,2,3268037,PI
2022-12-18,202251,3,3268037,PI
2022-12-25,202252,19,3268037,PI
2023-01-01,202301,72,3268037,PI
2023-01-08,202302,70,3268037,PI
2023-01-15,202303,99,3268037,PI
2023-01-22,202304,143,3268037,PI
2023-01-29,202305,160,3268037,PI
2023-02-05,202306,218,3257230,PI
2023-02-12,202307,187,3257230,PI
2023-02-19,202308,255,3257230,PI
2023-02-26,202309,352,3257230,PI
2023-03-05,202310,372,3257230,PI
2023-03-12,202311,439,3257230,PI
2023-03-19,202312,454,3257230,PI
2023-03-26,202313,509,3257230,PI
2023-04-02,202314,480,3257230,PI
2023-04-09,202315,485,3257230,PI
2023-04-16,202316,493,3257230,PI
2023-04-23,202317,476,3257230,PI
2023-04-30,202318,480,3257230,PI
2023-05-07,202319,474,3257230,PI
2023-05-14,202320,511,3257230,PI
2023-05-21,202321,408,3257230,PI
2023-05-28,202322,336,3257230,PI
2023-06-04,202323,301,3257230,PI
2023-06-11,202324,277,3257230,PI
2023-06-18,202325,244,3257230,PI
2023-06-25,202326,188,3257230,PI
2023-07-02,202327,150,3257230,PI
2023-07-09,202328,164,3257230,PI
2023-07-16,202329,93,3257230,PI
2023-07-23,202330,97,3257230,PI
2023-07-30,202331,91,3257230,PI
2023-08-06,202332,68,3257230,PI
2023-08-13,202333,55,3257230,PI
2023-08-20,202334,55,3257230,PI
2023-08-27,202335,51,3257230,PI
2023-09-03,202336,38,3257230,PI
2023-09-10,202337,46,3257230,PI
2023-09-17,202338,36,3257230,PI
2023-09-24,202339,21,3257230,PI
2023-10-01,202340,28,3257230,PI
2023-10-08,202341,23,3257230,PI
2023-10-15,202342,30,3257230,PI
2023-10-22,202343,26,3257230,PI
2023-10-29,202344,16,3257230,PI
2023-11-05,202345,27,3257230,PI
2023-11-12,202346,27,3257230,PI
2023-11-19,202347,27,3257230,PI
2023-11-26,202348,26,3257230,PI
2023-12-03,202349,30,3257230,PI
2023-12-10,202350,30,3257230,PI
2023-12-17,202351,25,3257230,PI
2023-12-24,202352,28,3257230,PI
2023-12-31,202401,106,3257230,PI
2024-01-07,202402,147,3257230,PI
2024-01-14,202403,121,3257230,PI
2024-01-21,202404,141,3257230,PI
2024-01-28,202405,231,3257230,PI
2024-02-04,202406,363,3257230,PI
2024-02-11,202407,514,3257230,PI
2024-02-18,202408,814,3257230,PI
2024-02-25,202409,868,3257230,PI
2024-03-03,202410,1035,3257230,PI
2024-03-10,202411,1083,3257230,PI
2024-03-17,202412,974,3257230,PI
2024-03-24,202413,783,3257230,PI
2024-03-31,202414,1078,3257230,PI
2024-04-07,202415,967,3257230,PI
2024-04-14,202416,985,3257230,PI
2024-04-21,202417,896,3257230,PI
2024-04-28,202418,715,3257230,PI
2024-05-05,202419,763,3257230,PI
2024-05-12,202420,765,3257230,PI
2024-05-19,202421,670,3257230,PI
2024-05-26,202422,478,3257230,PI
2024-06-02,202423,404,3257230,PI
2024-06-09,202424,265,3257230,PI
2024-06-16,202425,125,3257230,PI
2024-06-23,202426,20,3257230,PI
2010-01-03,201001,12,4039277,PB
2010-01-10,201002,28,4039277,PB
2010-01-17,201003,26,4039277,PB
2010-01-24,201004,56,4039277,PB
2010-01-31,201005,73,4039277,PB
2010-02-07,201006,61,4039277,PB
2010-02-14,201007,108,4039277,PB
2010-02-21,201008,73,4039277,PB
2010-02-28,201009,167,4039277,PB
2010-03-07,201010,143,4039277,PB
2010-03-14,201011,151,4039277,PB
2010-03-21,201012,107,4039277,PB
2010-03-28,201013,106,4039277,PB
2010-04-04,201014,109,4039277,PB
2010-04-11,201015,115,4039277,PB
2010-04-18,201016,150,4039277,PB
2010-04-25,201017,172,4039277,PB
2010-05-02,201018,204,4039277,PB
2010-05-09,201019,272,4039277,PB
2010-05-16,201020,301,4039277,PB
2010-05-23,201021,232,4039277,PB
2010-05-30,201022,326,4039277,PB
2010-06-06,201023,301,4039277,PB
2010-06-13,201024,230,4039277,PB
2010-06-20,201025,238,4039277,PB
2010-06-27,201026,349,4039277,PB
2010-07-04,201027,313,4039277,PB
2010-07-11,201028,289,4039277,PB
2010-07-18,201029,310,4039277,PB
2010-07-25,201030,250,4039277,PB
2010-08-01,201031,222,4039277,PB
2010-08-08,201032,234,4039277,PB
2010-08-15,201033,210,4039277,PB
2010-08-22,201034,228,4039277,PB
2010-08-29,201035,196,4039277,PB
2010-09-05,201036,197,4039277,PB
2010-09-12,201037,173,4039277,PB
2010-09-19,201038,180,4039277,PB
2010-09-26,201039,156,4039277,PB
2010-10-03,201040,163,4039277,PB
2010-10-10,201041,151,4039277,PB
2010-10-17,201042,133,4039277,PB
2010-10-24,201043,131,4039277,PB
2010-10-31,201044,122,4039277,PB
2010-11-07,201045,134,4039277,PB
2010-11-14,201046,131,4039277,PB
2010-11-21,201047,137,4039277,PB
2010-11-28,201048,114,4039277,PB
2010-12-05,201049,129,4039277,PB
2010-12-12,201050,135,4039277,PB
2010-12-19,201051,121,4039277,PB
2010-12-26,201052,123,4039277,PB
2011-01-02,201101,202,4039277,PB
2011-01-09,201102,182,4039277,PB
2011-01-16,201103,224,4039277,PB
2011-01-23,201104,260,4039277,PB
2011-01-30,201105,390,4039277,PB
2011-02-06,201106,481,4039277,PB
2011-02-13,201107,506,4039277,PB
2011-02-20,201108,597,4039277,PB
2011-02-27,201109,605,4039277,PB
2011-03-06,201110,741,4039277,PB
2011-03-13,201111,918,4039277,PB
2011-03-20,201112,1009,4039277,PB
2011-03-27,201113,1074,4039277,PB
2011-04-03,201114,901,4039277,PB
2011-04-10,201115,801,4039277,PB
2011-04-17,201116,588,4039277,PB
2011-04-24,201117,591,4039277,PB
2011-05-01,201118,580,4039277,PB
2011-05-08,201119,646,4039277,PB
2011-05-15,201120,624,4039277,PB
2011-05-22,201121,523,4039277,PB
2011-05-29,201122,521,4039277,PB
2011-06-05,201123,383,4039277,PB
2011-06-12,201124,394,4039277,PB
2011-06-19,201125,287,4039277,PB
2011-06-26,201126,276,4039277,PB
2011-07-03,201127,214,4039277,PB
2011-07-10,201128,194,4039277,PB
2011-07-17,201129,165,4039277,PB
2011-07-24,201130,153,4039277,PB
2011-07-31,201131,111,4039277,PB
2011-08-07,201132,104,4039277,PB
2011-08-14,201133,96,4039277,PB
2011-08-21,201134,82,4039277,PB
2011-08-28,201135,78,4039277,PB
2011-09-04,201136,80,4039277,PB
2011-09-11,201137,56,4039277,PB
2011-09-18,201138,60,4039277,PB
2011-09-25,201139,41,4039277,PB
