"ew_start","ew","sum_of_cases","cases_est_id","cases_est_id_min","cases_est_id_max","sintomas.dengue","dengue","uf","lwr","upr","prediction"
2021-07-25,202130,103,103,103,103,0,5,"MS",0,359,0
2021-08-01,202131,123,123,123,123,0,4,"MS",0,308.30981595092,0
2021-08-08,202132,133,133,133,133,0,5,"MS",0,359,0
2021-08-15,202133,153,153,153,153,0,5,"MS",0,359,0
2021-08-22,202134,119,119,119,119,0,7,"MS",0,460.380368098159,27.7772984423501
2021-08-29,202135,117,117,117,117,0,7,"MS",0,460.380368098159,27.7772984423501
2021-09-05,202136,125,125,125,125,0,0,"MS",0,105.549079754601,0
2021-09-12,202137,148,148,148,148,0,9,"MS",0,561.760736196319,125.309802705315
2021-09-19,202138,155,155,155,155,0,6,"MS",0,409.69018404908,0
2021-09-26,202139,153,153,153,153,0,10,"MS",0,612.450920245399,174.076054836797
2021-10-03,202140,108,108,108,108,0,5,"MS",0,359,0
2021-10-10,202141,118,118,118,118,0,0,"MS",0,105.549079754601,0
2021-10-17,202142,140,140,140,140,0,6,"MS",0,409.69018404908,0
2021-10-24,202143,109,109,109,109,0,6,"MS",0,409.69018404908,0
2021-10-31,202144,140,140,140,140,0,7,"MS",0,460.380368098159,27.7772984423501
2021-11-07,202145,145,145,145,145,0,10,"MS",0,612.450920245399,174.076054836797
2021-11-14,202146,143,143,143,143,6,6,"MS",0,1187.96012269939,278.84172243471
2021-11-21,202147,166,166,166,166,0,6,"MS",0,409.69018404908,0
2021-11-28,202148,148,148,148,148,0,9,"MS",0,561.760736196319,125.309802705315
2021-12-05,202149,129,129,129,129,0,9,"MS",0,561.760736196319,125.309802705315
2021-12-12,202150,80,80,80,80,0,10,"MS",0,612.450920245399,174.076054836797
2021-12-19,202151,36,36,36,36,0,10,"MS",0,612.450920245399,174.076054836797
2021-12-26,202152,5,5,5,5,0,7,"MS",0,460.380368098159,27.7772984423501
2022-01-02,202201,359,359,359,359,0,5,"MS",0,359,0
2022-01-09,202202,459,459,459,459,9,19,"MS",343,2236.06748466258,1062.7183382059
2022-01-16,202203,430,430,430,430,8,20,"MS",376.421052631579,2157.04601226994,1061.51281098341
2022-01-23,202204,374,374,374,374,9,13,"MS",124.789473684211,1931.9263803681,770.120825417008
2022-01-30,202205,374,374,374,374,0,9,"MS",0,561.760736196319,125.309802705315
2022-02-06,202206,418,418,418,418,7,17,"MS",264.368421052632,1875.26380368098,865.24227523499
2022-02-13,202207,444,444,444,444,5,11,"MS",40.2631578947369,1311.69938650307,472.701203738148
2022-02-20,202208,399,399,399,399,4,11,"MS",37.3157894736842,1181.98773006135,422.729424384174
2022-02-27,202209,631,631,631,631,5,15,"MS",185.736842105263,1514.46012269939,667.766212264078
2022-03-06,202210,788,788,788,788,0,11,"MS",25.5263157894737,663.141104294479,222.84230696828
2022-03-13,202211,974,974,974,974,5,22,"MS",440.315789473684,1869.29141104294,1009.12997718445
2022-03-20,202212,1309,1309,1309,1309,5,21,"MS",403.947368421053,1818.60122699387,960.363725052972
2022-03-27,202213,1592,1592,1592,1592,7,22,"MS",446.21052631579,2128.71472392638,1109.0735358924
2022-04-03,202214,1743,1743,1743,1743,7,31,"MS",773.526315789474,2584.9263803681,1547.96980507574
2022-04-10,202215,2140,2140,2140,2140,7,30,"MS",737.157894736842,2534.23619631902,1499.20355294426
2022-04-17,202216,2685,2685,2685,2685,11,45,"MS",1294.47368421053,3813.43558282209,2430.58445233239
2022-04-24,202217,3292,3292,3292,3292,14,58,"MS",1776.10526315789,4861.54294478528,3214.46106810358
2022-05-01,202218,4255,4255,4255,4255,14,53,"MS",1594.26315789474,4608.09202453988,2970.62980744617
2022-05-08,202219,3373,3373,3373,3373,14,60,"MS",1848.84210526316,4962.92331288344,3311.99357236655
2022-05-15,202220,2271,2271,2271,2271,10,35,"MS",927.842105263158,3176.82208588957,1892.95015166359
2022-05-22,202221,2141,2141,2141,2141,13,46,"MS",1336.73684210526,4123.5490797546,2579.29426317182
2022-05-29,202222,2050,2050,2050,2050,10,33,"MS",855.105263157895,3075.44171779141,1795.41764740063
2022-06-05,202223,1686,1686,1686,1686,10,37,"MS",1000.57894736842,3278.20245398773,1990.48265592656
2022-06-12,202224,1218,1218,1218,1218,10,29,"MS",709.631578947368,2872.68098159509,1600.3526388747
2022-06-19,202225,1309,1309,1309,1309,8,25,"MS",558.263157894737,2410.49693251534,1305.34407164082
2022-06-26,202226,1147,1147,1147,1147,10,26,"MS",600.526315789474,2720.61042944785,1454.05388248025
2022-07-03,202227,949,949,949,949,8,22,"MS",449.157894736842,2258.4263803681,1159.04531524638
2022-07-10,202228,903,903,903,903,8,22,"MS",449.157894736842,2258.4263803681,1159.04531524638
2022-07-17,202229,794,794,794,794,8,16,"MS",230.947368421053,1954.28527607362,866.447802457481
2022-07-24,202230,754,754,754,754,4,14,"MS",146.421052631579,1334.05828220859,569.028180778622
2022-07-31,202231,793,793,793,793,5,13,"MS",113,1413.07975460123,570.233708001113
2022-08-07,202232,552,552,552,552,4,14,"MS",146.421052631579,1334.05828220859,569.028180778622
2022-08-14,202233,531,531,531,531,5,11,"MS",40.2631578947369,1311.69938650307,472.701203738148
2022-08-21,202234,519,519,519,519,0,11,"MS",25.5263157894737,663.141104294479,222.84230696828
2022-08-28,202235,480,480,480,480,3,11,"MS",34.3684210526316,1052.27607361963,372.757645030201
2022-09-04,202236,409,409,409,409,4,11,"MS",37.3157894736842,1181.98773006135,422.729424384174
2022-09-11,202237,446,446,446,446,3,13,"MS",107.105263157895,1153.65644171779,470.290149293165
2022-09-18,202238,419,419,419,419,0,9,"MS",0,561.760736196319,125.309802705315
2022-09-25,202239,461,461,461,461,0,9,"MS",0,561.760736196319,125.309802705315
2022-10-02,202240,536,536,536,536,0,8,"MS",0,511.070552147239,76.5435505738325
2022-10-09,202241,514,514,514,514,4,12,"MS",73.6842105263158,1232.67791411043,471.495676515657
2022-10-16,202242,759,759,759,759,4,15,"MS",182.789473684211,1384.74846625767,617.794432910104
2022-10-23,202243,810,810,810,810,6,17,"MS",261.421052631579,1745.55214723926,815.270495881016
2022-10-30,202244,816,816,816,816,3,11,"MS",34.3684210526316,1052.27607361963,372.757645030201
2022-11-06,202245,1020,1020,1020,1020,6,17,"MS",261.421052631579,1745.55214723926,815.270495881016
2022-11-13,202246,1223,1223,1223,1223,6,16,"MS",225.052631578947,1694.86196319018,766.504243749534
2022-11-20,202247,1258,1258,1258,1258,5,19,"MS",331.21052631579,1717.22085889571,862.831220790007
2022-11-27,202248,1134,1134,1134,1134,6,20,"MS",370.526315789474,1897.6226993865,961.569252275463
2022-12-04,202249,949,949,949,949,6,20,"MS",370.526315789474,1897.6226993865,961.569252275463
2022-12-11,202250,303,303,303,303,7,21,"MS",409.842105263158,2078.0245398773,1060.30728376092
2022-12-18,202251,13,13,13,13,7,27,"MS",628.052631578947,2382.16564417178,1352.90479654981
2022-12-25,202252,245,245,245,245,7,23,"MS",482.578947368421,2179.40490797546,1157.83978802388
2023-01-01,202301,1302,1302,1302,1302,6,20,"MS",370.526315789474,1897.6226993865,961.569252275463
2023-01-08,202302,1363,1363,1363,1363,7,24,"MS",518.947368421053,2230.09509202454,1206.60604015537
2023-01-15,202303,1506,1506,1506,1506,8,19,"MS",340.052631578947,2106.35582822086,1012.74655885193
2023-01-22,202304,1931,1931,1931,1931,7,27,"MS",628.052631578947,2382.16564417178,1352.90479654981
2023-01-29,202305,2227,2227,2227,2227,9,30,"MS",743.052631578947,2793.65950920245,1599.14711165221
2023-02-05,202306,2810,2810,2810,2810,10,34,"MS",891.473684210526,3126.13190184049,1844.18389953211
2023-02-12,202307,3080,3080,3080,3080,13,47,"MS",1373.10526315789,4174.23926380368,2628.0605153033
2023-02-19,202308,3328,3328,3328,3328,13,47,"MS",1373.10526315789,4174.23926380368,2628.0605153033
2023-02-26,202309,4377,4377,4377,4377,13,51,"MS",1518.57894736842,4377,2823.12552382923
2023-03-05,202310,5248,5248,5248,5248,16,57,"MS",1745.63157894737,5070.27607361963,3265.63837468005
2023-03-12,202311,5353,5353,5353,5353,18,62,"MS",1933.36842105263,5583.15030674847,3609.41319404541
2023-03-19,202312,6711,6711,6711,6711,20,77,"MS",2484.78947368421,6602.9263803681,4440.85053472559
2023-03-26,202313,6875,6875,6875,6875,27,94,"MS",3123.68421052632,8372.64110429448,5619.67927643861
2023-04-02,202314,6020,6020,6020,6020,21,89,"MS",2924.15789473684,7340.92024539877,5076.01733965735
2023-04-09,202315,6545,6545,6545,6545,26,91,"MS",3011.63157894737,8090.85889570552,5423.40874069019
2023-04-16,202316,5438,5438,5438,5438,25,90,"MS",2972.31578947368,7910.45705521472,5324.67070920473
2023-04-23,202317,4263,4263,4263,4263,17,90,"MS",2948.73684210526,6872.76380368098,4924.89647437294
2023-04-30,202318,4912,4912,4912,4912,18,70,"MS",2224.31578947368,5988.6717791411,3999.54321109727
2023-05-07,202319,4416,4416,4416,4416,17,65,"MS",2039.52631578947,5605.50920245399,3705.74017108588
2023-05-14,202320,3878,3878,3878,3878,12,51,"MS",1515.63157894737,4247.28834355828,2773.15374447526
2023-05-21,202321,2852,2852,2852,2852,16,55,"MS",1672.89473684211,4968.89570552147,3168.10587041708
2023-05-28,202322,2138,2138,2138,2138,9,36,"MS",961.263157894737,3097.80061349693,1891.7446244411
2023-06-04,202323,1599,1599,1599,1599,6,25,"MS",552.368421052632,2151.0736196319,1205.40051293288
2023-06-11,202324,997,997,997,997,7,22,"MS",446.21052631579,2128.71472392638,1109.0735358924
2023-06-18,202325,897,897,897,897,4,24,"MS",510.105263157895,1840.96012269939,1056.69070209345
2023-06-25,202326,944,944,944,944,5,14,"MS",149.368421052632,1463.76993865031,618.999960132595
2023-07-02,202327,771,771,771,771,4,22,"MS",437.368421052632,1739.57975460123,959.15819783048
2023-07-09,202328,584,584,584,584,0,16,"MS",207.368421052632,916.592024539877,466.673567625691
2023-07-16,202329,503,503,503,503,0,11,"MS",25.5263157894737,663.141104294479,222.84230696828
2023-07-23,202330,404,404,404,404,0,11,"MS",25.5263157894737,663.141104294479,222.84230696828
2023-07-30,202331,451,451,451,451,0,7,"MS",0,460.380368098159,27.7772984423501
2023-08-06,202332,424,424,424,424,0,9,"MS",0,561.760736196319,125.309802705315
2023-08-13,202333,337,337,337,337,0,10,"MS",0,612.450920245399,174.076054836797
2023-08-20,202334,346,346,346,346,0,8,"MS",0,511.070552147239,76.5435505738325
2023-08-27,202335,332,332,332,332,0,10,"MS",0,612.450920245399,174.076054836797
2023-09-03,202336,268,268,268,268,0,8,"MS",0,511.070552147239,76.5435505738325
2023-09-10,202337,352,352,352,352,0,10,"MS",0,612.450920245399,174.076054836797
2023-09-17,202338,364,364,364,364,0,11,"MS",25.5263157894737,663.141104294479,222.84230696828
2023-09-24,202339,331,331,331,331,0,9,"MS",0,561.760736196319,125.309802705315
2023-10-01,202340,364,364,364,364,5,13,"MS",113,1413.07975460123,570.233708001113
2023-10-08,202341,279,279,279,279,0,9,"MS",0,561.760736196319,125.309802705315
2023-10-15,202342,423,423,423,423,3,16,"MS",216.210526315789,1305.72699386503,616.588905687613
2023-10-22,202343,394,394,394,394,0,9,"MS",0,561.760736196319,125.309802705315
2023-10-29,202344,367,367,367,367,0,13,"MS",98.2631578947368,764.521472392638,320.374811231244
2023-11-05,202345,425,425,425,425,0,13,"MS",98.2631578947368,764.521472392638,320.374811231244
2023-11-12,202346,375,375,375,375,0,10,"MS",0,612.450920245399,174.076054836797
2023-11-19,202347,345,345,345,345,0,10,"MS",0,612.450920245399,174.076054836797
2023-11-26,202348,296,296,296,296,5,14,"MS",149.368421052632,1463.76993865031,618.999960132595
2023-12-03,202349,284,284,284,284,0,11,"MS",25.5263157894737,663.141104294479,222.84230696828
2023-12-10,202350,233,233,233,233,5,12,"MS",76.6315789473684,1362.38957055215,521.467455869631
2023-12-17,202351,132,132,132,132,0,13,"MS",98.2631578947368,764.521472392638,320.374811231244
2023-12-24,202352,181,181,181,181,0,12,"MS",61.8947368421053,713.831288343558,271.608559099762
2023-12-31,202401,695,695,695,695,0,20,"MS",352.842105263158,1119.3527607362,661.738576151621
2024-01-07,202402,901,901,901,901,4,17,"MS",255.526315789474,1486.12883435583,715.326937173069
2024-01-14,202403,1082,1082,1082,1082,4,21,"MS",401,1688.88957055215,910.391945698998
2024-01-21,202404,1302,1302,1302,1302,8,33,"MS",849.210526315789,2816.01840490798,1695.47408869268
2024-01-28,202405,1529,1529,1529,1529,7,36,"MS",955.368421052631,2838.3773006135,1791.80106573315
2024-02-04,202406,1853,1853,1853,1853,8,46,"MS",1322,3474.99079754601,2329.43536640195
2024-02-11,202407,2243,2251,2243,2385,12,71,"MS",2243,5261.09202453988,3748.47878710491
2024-02-18,202408,3039,3078,3040,3329,15,78,"MS",2506.42105263158,6005.05828220859,4239.7578900872
2024-02-25,202409,3288,3380.5,3294,3791,14,81,"MS",2612.57894736842,6027.41717791411,4336.08486712768
2024-03-03,202410,3550,3727,3570,4499,11,71,"MS",2240.05263157895,5131.38036809816,3698.50700775093
2024-03-10,202411,3749,4075.5,3798,5217,17,69,"MS",2185,5808.26993865031,3900.80517961181
2024-03-17,202412,3180,3700.5,3261,5596,13,71,"MS",2245.94736842105,5390.8036809816,3798.45056645888
2024-03-24,202413,2295,3056.5,2424,5869,10,60,"MS",1837.05263157895,4444.07668711656,3112.10645495065
2024-03-31,202414,2491,3646.5,2673,8455,14,73,"MS",2321.63157894737,5621.89570552147,3945.95485007582
2024-04-07,202415,1746,3754,2055,13770,12,82,"MS",2643.05263157895,5818.68404907975,4284.90756055121
2024-04-14,202416,325,4002,843,23826,12,69,"MS",2170.26315789474,5159.71165644172,3650.94628284194
2024-04-21,202417,NA,NA,NA,NA,13,60,"MS",1845.8947368421,4833.21165644172,3262.02179301257
2019-04-21,201917,49944,49944,49944,NA,8,27,"MG",34369.5,65388.6666666667,49178.7234413386
2019-04-28,201918,50468,50468,50468,NA,8,28,"MG",35147.25,67135.3333333333,50196.5227017067
2019-05-05,201919,50199,50199,50199,NA,7,27,"MG",32294.75,63024,46217.6281023932
2019-05-12,201920,43223,43223,43223,NA,6,25,"MG",28664.5,57166,41220.9342427115
2019-05-19,201921,35875,35875,35875,NA,6,23,"MG",27109,53672.6666666667,39185.3357219752
2019-05-26,201922,27739,27739,27739,27739,5,20,"MG",22701,46068,33170.8426019254
2019-06-02,201923,19332,19332,19332,19332,3,14,"MG",13885,30858.6666666667,21141.8563618258
2019-06-09,201924,12737,12737,12737,12737,3,11,"MG",11551.75,25618.6666666667,18088.4585807213
2019-06-16,201925,8038,8038,8038,8038,2,8,"MG",7143.75,18014,12073.9654606715
2019-06-23,201926,6366,6366,6366,6366,2,7,"MG",6366,16267.3333333333,11056.1662003033
2019-06-30,201927,4486,4486,4486,4486,1,5,"MG",2735.75,10409.3333333333,6059.47234062165
2019-07-07,201928,2548,2548,2548,2548,1,3,"MG",1180.25,6916,4023.87381988535
2019-07-14,201929,1738,1738,1738,1738,1,3,"MG",1180.25,6916,4023.87381988535
2019-07-21,201930,1361,1361,1361,1361,1,2,"MG",402.500000000001,5169.33333333333,3006.07455951719
2019-07-28,201931,1121,1121,1121,1121,1,2,"MG",402.500000000001,5169.33333333333,3006.07455951719
2019-08-04,201932,930,930,930,930,1,2,"MG",402.500000000001,5169.33333333333,3006.07455951719
2019-08-11,201933,896,896,896,896,0,2,"MG",0,2804.66666666667,44.9792205718293
2019-08-18,201934,915,915,915,915,0,2,"MG",0,2804.66666666667,44.9792205718293
2019-08-25,201935,800,800,800,800,0,2,"MG",0,2804.66666666667,44.9792205718293
2019-09-01,201936,940,940,940,940,1,2,"MG",402.500000000001,5169.33333333333,3006.07455951719
2019-09-08,201937,1046,1046,1046,1046,0,2,"MG",0,2804.66666666667,44.9792205718293
2019-09-15,201938,928,928,928,928,1,2,"MG",402.500000000001,5169.33333333333,3006.07455951719
2019-09-22,201939,782,782,782,782,0,2,"MG",0,2804.66666666667,44.9792205718293
2019-09-29,201940,829,829,829,829,0,2,"MG",0,2804.66666666667,44.9792205718293
2019-10-06,201941,780,780,780,780,0,2,"MG",0,2804.66666666667,44.9792205718293
2019-10-13,201942,922,922,922,922,0,2,"MG",0,2804.66666666667,44.9792205718293
2019-10-20,201943,729,729,729,729,0,2,"MG",0,2804.66666666667,44.9792205718293
2019-10-27,201944,720,720,720,720,0,2,"MG",0,2804.66666666667,44.9792205718293
2019-11-03,201945,854,854,854,854,0,2,"MG",0,2804.66666666667,44.9792205718293
2019-11-10,201946,741,741,741,741,0,2,"MG",0,2804.66666666667,44.9792205718293
2019-11-17,201947,874,874,874,874,0,2,"MG",0,2804.66666666667,44.9792205718293
2019-11-24,201948,880,880,880,880,1,2,"MG",402.500000000001,5169.33333333333,3006.07455951719
2019-12-01,201949,1048,1048,1048,1048,0,2,"MG",0,2804.66666666667,44.9792205718293
2019-12-08,201950,1158,1158,1158,1158,0,2,"MG",0,2804.66666666667,44.9792205718293
2019-12-15,201951,1396,1396,1396,1396,1,2,"MG",402.500000000001,5169.33333333333,3006.07455951719
2019-12-22,201952,771,771,771,771,1,2,"MG",402.500000000001,5169.33333333333,3006.07455951719
2019-12-29,202001,1196,1196,1196,1196,1,2,"MG",402.500000000001,5169.33333333333,3006.07455951719
2020-01-05,202002,2554,2554,2554,2554,1,3,"MG",1180.25,6916,4023.87381988535
2020-01-12,202003,3234,3234,3234,3234,1,3,"MG",1180.25,6916,4023.87381988535
2020-01-19,202004,3616,3616,3616,3616,1,3,"MG",1180.25,6916,4023.87381988535
2020-01-26,202005,4147,4147,4147,4147,1,3,"MG",1180.25,6916,4023.87381988535
2020-02-02,202006,4957,4957,4957,4957,1,4,"MG",1958,8662.66666666667,5041.6730802535
2020-02-09,202007,5619,5619,5619,5619,1,4,"MG",1958,8662.66666666667,5041.6730802535
2020-02-16,202008,5874,5874,5874,5874,1,6,"MG",3513.5,12156,7077.27160098981
2020-02-23,202009,6127,6127,6127,6127,2,5,"MG",4810.5,12774,9020.56767956702
2020-03-01,202010,7662,7662,7662,7662,1,6,"MG",3513.5,12156,7077.27160098981
2020-03-08,202011,8430,8430,8430,8430,2,8,"MG",7143.75,18014,12073.9654606715
2020-03-15,202012,6034,6034,6034,6034,2,10,"MG",8699.25,21507.3333333333,14109.5639814078
2020-03-22,202013,5069,5069,5069,5069,1,8,"MG",5069,15649.3333333333,9112.87012172612
2020-03-29,202014,5697,5697,5697,5697,1,6,"MG",3513.5,12156,7077.27160098981
2020-04-05,202015,6266,6266,6266,6266,1,6,"MG",3513.5,12156,7077.27160098981
2020-04-12,202016,6660,6660,6660,6660,1,6,"MG",3513.5,12156,7077.27160098981
2020-04-19,202017,6508,6508,6508,6508,1,5,"MG",2735.75,10409.3333333333,6059.47234062165
2020-04-26,202018,5618,5618,5618,5618,1,5,"MG",2735.75,10409.3333333333,6059.47234062165
2020-05-03,202019,4992,4992,4992,4992,1,4,"MG",1958,8662.66666666667,5041.6730802535
2020-05-10,202020,4626,4626,4626,4626,1,4,"MG",1958,8662.66666666667,5041.6730802535
2020-05-17,202021,3793,3793,3793,3793,1,4,"MG",1958,8662.66666666667,5041.6730802535
2020-05-24,202022,2836,2836,2836,2836,1,3,"MG",1180.25,6916,4023.87381988535
2020-05-31,202023,2868,2868,2868,2868,1,4,"MG",1958,8662.66666666667,5041.6730802535
2020-06-07,202024,2519,2519,2519,2519,1,4,"MG",1958,8662.66666666667,5041.6730802535
2020-06-14,202025,2344,2344,2344,2344,1,3,"MG",1180.25,6916,4023.87381988535
2020-06-21,202026,1958,1958,1958,1958,1,4,"MG",1958,8662.66666666667,5041.6730802535
2020-06-28,202027,1948,1948,1948,1948,1,4,"MG",1958,8662.66666666667,5041.6730802535
2020-07-05,202028,1698,1698,1698,1698,1,3,"MG",1180.25,6916,4023.87381988535
2020-07-12,202029,1408,1408,1408,1408,1,2,"MG",402.500000000001,5169.33333333333,3006.07455951719
2020-07-19,202030,1272,1272,1272,1272,1,2,"MG",402.500000000001,5169.33333333333,3006.07455951719
2020-07-26,202031,1054,1054,1054,1054,0,2,"MG",0,2804.66666666667,44.9792205718293
2020-08-02,202032,882,882,882,882,0,2,"MG",0,2804.66666666667,44.9792205718293
2020-08-09,202033,1058,1058,1058,1058,0,1,"MG",0,1058,0
2020-08-16,202034,873,873,873,873,0,2,"MG",0,2804.66666666667,44.9792205718293
2020-08-23,202035,796,796,796,796,0,1,"MG",0,1058,0
2020-08-30,202036,815,815,815,815,0,1,"MG",0,1058,0
2020-09-06,202037,885,885,885,885,0,1,"MG",0,1058,0
2020-09-13,202038,816,816,816,816,0,1,"MG",0,1058,0
2020-09-20,202039,791,791,791,791,0,2,"MG",0,2804.66666666667,44.9792205718293
2020-09-27,202040,804,804,804,804,0,2,"MG",0,2804.66666666667,44.9792205718293
2020-10-04,202041,789,789,789,789,0,2,"MG",0,2804.66666666667,44.9792205718293
2020-10-11,202042,740,740,740,740,0,1,"MG",0,1058,0
2020-10-18,202043,652,652,652,652,0,1,"MG",0,1058,0
2020-10-25,202044,602,602,602,602,0,1,"MG",0,1058,0
2020-11-01,202045,780,780,780,780,0,1,"MG",0,1058,0
2020-11-08,202046,908,908,908,908,0,1,"MG",0,1058,0
2020-11-15,202047,1073,1073,1073,1073,0,1,"MG",0,1058,0
2020-11-22,202048,1119,1119,1119,1119,1,2,"MG",402.500000000001,5169.33333333333,3006.07455951719
2020-11-29,202049,1228,1228,1228,1228,1,2,"MG",402.500000000001,5169.33333333333,3006.07455951719
2020-12-06,202050,1137,1137,1137,1137,1,2,"MG",402.500000000001,5169.33333333333,3006.07455951719
2020-12-13,202051,1065,1065,1065,1065,1,2,"MG",402.500000000001,5169.33333333333,3006.07455951719
2020-12-20,202052,802,802,802,802,1,2,"MG",402.500000000001,5169.33333333333,3006.07455951719
2020-12-27,202053,763,763,763,763,1,2,"MG",402.500000000001,5169.33333333333,3006.07455951719
2021-01-03,202101,1346,1346,1346,1346,1,2,"MG",402.500000000001,5169.33333333333,3006.07455951719
2021-01-10,202102,1433,1433,1433,1433,1,2,"MG",402.500000000001,5169.33333333333,3006.07455951719
2021-01-17,202103,1521,1521,1521,1521,1,2,"MG",402.500000000001,5169.33333333333,3006.07455951719
2021-01-24,202104,1382,1382,1382,1382,1,2,"MG",402.500000000001,5169.33333333333,3006.07455951719
2021-01-31,202105,1553,1553,1553,1553,0,2,"MG",0,2804.66666666667,44.9792205718293
2021-02-07,202106,1483,1483,1483,1483,0,2,"MG",0,2804.66666666667,44.9792205718293
2021-02-14,202107,1732,1732,1732,1732,1,2,"MG",402.500000000001,5169.33333333333,3006.07455951719
2021-02-21,202108,1946,1946,1946,1946,1,2,"MG",402.500000000001,5169.33333333333,3006.07455951719
2021-02-28,202109,2310,2310,2310,2310,1,3,"MG",1180.25,6916,4023.87381988535
2021-03-07,202110,2354,2354,2354,2354,1,3,"MG",1180.25,6916,4023.87381988535
2021-03-14,202111,2476,2476,2476,2476,1,3,"MG",1180.25,6916,4023.87381988535
2021-03-21,202112,2066,2066,2066,2066,1,3,"MG",1180.25,6916,4023.87381988535
2021-03-28,202113,1774,1774,1774,1774,1,3,"MG",1180.25,6916,4023.87381988535
2021-04-04,202114,1936,1936,1936,1936,1,2,"MG",402.500000000001,5169.33333333333,3006.07455951719
2021-04-11,202115,1587,1587,1587,1587,1,3,"MG",1180.25,6916,4023.87381988535
2021-04-18,202116,1509,1509,1509,1509,0,2,"MG",0,2804.66666666667,44.9792205718293
2021-04-25,202117,1497,1497,1497,1497,1,2,"MG",402.500000000001,5169.33333333333,3006.07455951719
2021-05-02,202118,1374,1374,1374,1374,0,2,"MG",0,2804.66666666667,44.9792205718293
2021-05-09,202119,1425,1425,1425,1425,1,2,"MG",402.500000000001,5169.33333333333,3006.07455951719
2021-05-16,202120,1216,1216,1216,1216,0,2,"MG",0,2804.66666666667,44.9792205718293
2021-05-23,202121,1131,1131,1131,1131,0,2,"MG",0,2804.66666666667,44.9792205718293
2021-05-30,202122,1049,1049,1049,1049,1,2,"MG",402.500000000001,5169.33333333333,3006.07455951719
2021-06-06,202123,955,955,955,955,0,2,"MG",0,2804.66666666667,44.9792205718293
2021-06-13,202124,753,753,753,753,0,1,"MG",0,1058,0
2021-06-20,202125,623,623,623,623,0,1,"MG",0,1058,0
2021-06-27,202126,492,492,492,492,0,1,"MG",0,1058,0
2021-07-04,202127,454,454,454,454,0,1,"MG",0,1058,0
2021-07-11,202128,492,492,492,492,0,1,"MG",0,1058,0
2021-07-18,202129,390,390,390,390,0,1,"MG",0,1058,0
2021-07-25,202130,321,321,321,321,0,1,"MG",0,1058,0
2021-08-01,202131,325,325,325,325,0,1,"MG",0,1058,0
2021-08-08,202132,453,453,453,453,0,1,"MG",0,1058,0
2021-08-15,202133,405,405,405,405,0,1,"MG",0,1058,0
2021-08-22,202134,392,392,392,392,0,1,"MG",0,1058,0
2021-08-29,202135,305,305,305,305,0,1,"MG",0,1058,0
2021-09-05,202136,441,441,441,441,0,1,"MG",0,1058,0
2021-09-12,202137,471,471,471,471,0,1,"MG",0,1058,0
2021-09-19,202138,462,462,462,462,0,1,"MG",0,1058,0
2021-09-26,202139,426,426,426,426,0,1,"MG",0,1058,0
2021-10-03,202140,379,379,379,379,0,1,"MG",0,1058,0
2021-10-10,202141,382,382,382,382,0,0,"MG",0,0,0
2021-10-17,202142,391,391,391,391,0,1,"MG",0,1058,0
2021-10-24,202143,442,442,442,442,0,1,"MG",0,1058,0
2021-10-31,202144,544,544,544,544,0,1,"MG",0,1058,0
2021-11-07,202145,485,485,485,485,0,1,"MG",0,1058,0
2021-11-14,202146,552,552,552,552,0,1,"MG",0,1058,0
2021-11-21,202147,647,647,647,647,0,1,"MG",0,1058,0
2021-11-28,202148,668,668,668,668,0,1,"MG",0,1058,0
2021-12-05,202149,630,630,630,630,0,1,"MG",0,1058,0
2021-12-12,202150,548,548,548,548,0,1,"MG",0,1058,0
2021-12-19,202151,389,389,389,389,0,1,"MG",0,1058,0
2021-12-26,202152,407,407,407,407,0,1,"MG",0,1058,0
2022-01-02,202201,1597,1597,1597,1597,1,2,"MG",402.500000000001,5169.33333333333,3006.07455951719
2022-01-09,202202,1895,1895,1895,1895,1,3,"MG",1180.25,6916,4023.87381988535
2022-01-16,202203,1965,1965,1965,1965,1,3,"MG",1180.25,6916,4023.87381988535
2022-01-23,202204,1720,1720,1720,1720,1,3,"MG",1180.25,6916,4023.87381988535
2022-01-30,202205,1779,1779,1779,1779,1,2,"MG",402.500000000001,5169.33333333333,3006.07455951719
2022-02-06,202206,1920,1920,1920,1920,1,2,"MG",402.500000000001,5169.33333333333,3006.07455951719
2022-02-13,202207,2053,2053,2053,2053,1,2,"MG",402.500000000001,5169.33333333333,3006.07455951719
2022-02-20,202208,2241,2241,2241,2241,1,3,"MG",1180.25,6916,4023.87381988535
2022-02-27,202209,3087,3087,3087,3087,1,3,"MG",1180.25,6916,4023.87381988535
2022-03-06,202210,3804,3804,3804,3804,1,3,"MG",1180.25,6916,4023.87381988535
2022-03-13,202211,5106,5106,5106,5106,1,4,"MG",1958,8662.66666666667,5041.6730802535
2022-03-20,202212,6904,6904,6904,6904,1,4,"MG",1958,8662.66666666667,5041.6730802535
2022-03-27,202213,8306,8306,8306,8306,1,5,"MG",2735.75,10409.3333333333,6059.47234062165
2022-04-03,202214,9000,9000,9000,9000,1,5,"MG",2735.75,10409.3333333333,6059.47234062165
2022-04-10,202215,9967,9967,9967,9967,2,5,"MG",4810.5,12774,9020.56767956702
2022-04-17,202216,10904,10904,10904,10904,2,6,"MG",5588.25,14520.6666666667,10038.3669399352
2022-04-24,202217,11504,11504,11504,11504,2,7,"MG",6366,16267.3333333333,11056.1662003033
