"ew_start","ew","sum_of_cases","cases_est_id","cases_est_id_min","cases_est_id_max","mintemp_mean","meantemp_mean","maxtemp_mean","minumid_mean","meanumid_mean","maxumid_mean","pop","inc_level","receptive","transmission","dengue","sintomas.dengue","uf","lwr","upr","prediction"
2022-12-25,202252,123,123,123,123,22.5762001811594,24.7187899620596,27.0460704607046,74.5927250650407,85.1245013902439,NA,9609816,0.0233388443649702,0.250380860570067,0,6,2,"PE",135.905263157895,796,627.647969963888
2023-01-01,202301,351,351,351,351,22.5677406832298,25.97576071777,29.9941927990709,60.1525500929152,80.3478184227642,NA,9609816,0.16186407731428,0.277563899246354,0.137966117145219,6,2,"PE",135.905263157895,796,627.647969963888
2023-01-08,202302,430,430,430,430,23.2699437111801,26.4847855934959,29.9581881533101,58.8099026353078,74.7883482601626,NA,9609816,0.182076951317278,0.332181698380073,0.143658109582951,5,0,"PE",107,437.875,397.423495410516
2023-01-15,202303,344,344,344,344,24.1600349378882,25.0660739349593,25.0929152148664,83.2175146434379,83.4275523124274,NA,9609816,0.128104325826842,0.440535698082044,0.0187253325141709,5,1,"PE",106.505263157895,561,501.024450713105
2023-01-22,202304,319,319,319,319,24.307113742236,25.1968817096399,25.2880371660859,84.3208196933798,84.7883197398374,NA,9609816,0.125380340268742,0.41858865976206,0,4,0,"PE",77.1052631578947,326,374.400931462322
2023-01-29,202305,412,412,412,412,23.9675465838509,25.1832687132505,26.5813664596273,74.7575777117495,82.3072729133023,88.0644353682712,9609816,0.170034160903809,0.323541990814392,0.0473658392626872,5,1,"PE",106.505263157895,561,501.024450713105
2023-02-05,202306,413,413,413,413,24.8291925465838,25.2640223059006,25.8268633540372,77.5965257965838,80.9557300551242,83.1769987740683,9044605,0.262680017535315,0.446562674655223,0.126358420295856,7,2,"PE",165.8,907.875,650.670533912083
2023-02-12,202307,415,415,415,415,25.1991161616162,25.4338448533863,25.6543572369659,81.7178282059257,82.8059385098265,83.8373467877886,9044605,0.18695465418335,0.544051066906736,0.0124334893563622,7,0,"PE",166.789473684211,661.625,443.468623306905
2023-02-19,202308,453,453,453,453,23.9612099856665,26.3905437102843,29.5931378404204,63.1104637981068,78.7326856970258,91.1189888623387,9044605,0.450537530384135,0.432151321146695,0.192499396048805,5,2,"PE",106.010526315789,684.125,604.625406015694
2023-02-26,202309,702,702,702,702,25.2584109730849,26.1287397585404,27.2726449275362,71.5715887175207,79.7748790485249,84.9938401951346,9044605,0.551053473313649,0.474129273749379,0.393931962755698,9,2,"PE",225.589473684211,1131.625,696.715661808472
2023-03-05,202310,940,940,940,940,25.1451086956522,25.5424385238459,25.9357310849588,78.2423839928277,80.7612596345802,83.0962838791825,9044605,0.592987753472927,0.481390066232854,0.411742027429611,9,2,"PE",225.589473684211,1131.625,696.715661808472
2023-03-12,202311,1071,1071,1071,1071,24.4192976588629,24.9506519399753,25.8034597782081,80.4977008944728,85.3991932163448,88.0952055802517,9044605,0.636591868854417,0.47987723068061,0.337738021726764,10,3,"PE",254.98947368421,1366.625,823.339181059255
2023-03-19,202312,1258,1258,1258,1258,23.334443183628,25.6995795009381,28.7071830608416,68.4570909865095,83.2574515301528,NA,9044605,0.649762814407042,0.372314877211332,0.183036517349293,12,5,"PE",313.789473684211,1836.625,1076.58621956082
2023-03-26,202313,1536,1536,1536,1536,23.8617696112261,25.9873695432185,27.8693336774638,69.9975489682023,79.9481734681636,NA,9044605,0.786266177461592,0.437997015900639,0.284144415372479,18,5,"PE",493.157894736842,2507.875,1214.72160324999
2023-04-02,202314,1234,1234,1234,1234,23.2462108425601,26.7459706846437,30.9147098924405,58.0145219464222,77.2436676278342,NA,9044605,0.70644599736528,0.301000651769757,0.0799241094553051,13,5,"PE",343.684210526316,1948.5,1099.60878350902
2023-04-09,202315,1188,1188,1188,1188,22.9981884057971,26.8732472984902,31.2369337979094,54.5233638118467,75.2600698885017,NA,9044605,0.706328468739099,0.31796535061509,0.0826661860855173,15,4,"PE",403.968421052632,2049.125,1042.05295610282
2023-04-16,202316,930,930,930,930,23.3727355072464,27.2569161114983,31.8490127758421,55.5991654703833,76.232991738676,NA,9044605,0.559184729460269,0.381881132454098,0.00592286783115459,13,4,"PE",344.178947368421,1825.375,996.007828206427
2023-04-23,202317,743,743,743,743,22.9405350084698,25.5050612721626,28.9630858272163,66.0972840902033,82.8833673552724,94.895031617236,9044605,0.483766068280483,0.28918587378885,0.00588815100272483,13,3,"PE",344.673684210526,1702.25,892.406872903838
2023-04-30,202318,704,704,704,704,24.3973005255614,24.7438070442004,25.097628458498,85.1762474103266,87.7062128597196,90.1180210911958,9044605,0.497710845305019,0.524406096230847,0,10,3,"PE",254.98947368421,1366.625,823.339181059255
2023-05-07,202319,682,682,682,682,24.1387670180062,24.9624514512042,25.9025875211745,77.1679074677012,81.9157238853244,86.105003135099,9044605,0.493770706404536,0.438850121149569,0.0125516813614304,10,3,"PE",254.98947368421,1366.625,823.339181059255
2023-05-14,202320,579,579,579,579,23.727784679089,24.577799013109,25.5988733609386,79.7646565714493,85.3786487505763,89.5548475229572,9044605,0.473298170566874,0.438285254027124,0.0131815596148201,9,2,"PE",225.589473684211,1131.625,696.715661808472
2023-05-21,202321,516,516,516,516,22.6441655164481,24.1036516903677,26.3038263065437,77.8621901596686,87.9941622217229,95.682953300092,9044605,0.308012234917943,0.297469043700637,0.0145077645734667,9,2,"PE",225.589473684211,1131.625,696.715661808472
2023-05-28,202322,467,467,467,467,23.6538543059195,24.0804199935203,24.5970195585413,83.4824931805586,86.6919675076938,89.7336261191113,9044605,0.281225437705682,0.430232055462898,0,9,3,"PE",225.094736842105,1254.75,800.31661711106
2023-06-04,202323,430,430,430,430,23.1701900887485,23.5329484094218,23.9887397842432,85.4594989789311,87.7308437460153,89.8167131282106,9044605,0.218491797043652,0.287718590253527,0.0260540952313562,8,2,"PE",195.694736842105,1019.75,673.693097860277
2023-06-11,202324,432,432,432,432,22.7204968944099,23.1538119993099,23.6916551644813,83.7219266211755,87.1823084140786,90.037032981309,9044605,0.22600157773612,0.330169200313336,0.00205713792918541,9,2,"PE",225.589473684211,1131.625,696.715661808472
2023-06-18,202325,386,386,386,386,22.6830989763055,22.9197312455141,23.228048079135,86.2534076975587,87.9723371786908,89.4441539571659,9044605,0.289386435339078,0.27231526418235,0.00858633406323438,7,4,"PE",164.810526315789,1154.125,857.87244451726
2023-06-25,202326,426,426,426,426,22.2243788819876,22.5914904950253,22.9916034046469,85.7348806884633,88.0195348822751,90.1986862375776,9044605,0.28168449589562,0.280188355378704,0.00170477317693808,8,3,"PE",195.2,1142.875,777.294053162866
2023-07-02,202327,412,412,412,412,22.3764363354037,22.7655796630435,23.2538043478261,83.068339928028,85.9833166410714,88.3565303487578,9044605,0.2442666097635,0.272425937893363,0.0389897624053234,12,1,"PE",315.768421052632,1344.125,662.182398350466
2023-07-09,202328,404,404,404,404,22.6597653554175,23.0959425169657,23.7108063031976,83.2329201205429,86.1626531298309,88.5456776910225,9044605,0.431926877956528,0.323981533743044,0.205885497487176,9,1,"PE",226.084210526316,1008.5,593.114706505883
2023-07-16,202329,396,396,396,396,22.7747814584771,23.0771634982747,23.5416379112031,77.8938828857258,80.8520928911606,83.1211083386301,9044605,0.355558258210281,0.346726584521933,0,6,2,"PE",135.905263157895,796,627.647969963888
2023-07-23,202330,367,367,367,367,22.0054347826087,22.4741101086957,23.1242236024845,78.3969733555901,81.8541105458074,84.6764238858696,9044605,0.109260824546788,0.311863702173837,0.0139400228091774,6,0,"PE",136.894736842105,549.75,420.446059358711
2023-07-30,202331,424,424,424,424,22.1397127329193,22.819894681677,23.5776397515528,78.5496684020186,82.0942193215062,85.2025986427019,9044605,0.400752382221225,0.262285196534288,0.203934389616794,5,0,"PE",107,437.875,397.423495410516
2023-08-06,202332,326,326,326,326,22.4417701863354,22.8721230978261,23.389751552795,81.0085157608696,83.9612383400621,86.6261129145963,9044605,0.324975607005502,0.341369357755259,0.0386882567010942,5,2,"PE",106.010526315789,684.125,604.625406015694
2023-08-13,202333,384,384,384,384,22.4291879795396,22.7339354207161,23.0380434782609,76.1371008849105,77.8198113670077,79.5427978852302,9044605,0.424401286733915,0.303867554193909,0.049718036332156,7,2,"PE",165.8,907.875,650.670533912083
2023-08-20,202334,345,345,345,345,22.3190670289855,26.0694443333333,28.4166666666667,67.8284225,79.7931125833333,NA,9044605,0.346556759526812,0.303541724597149,0,8,2,"PE",195.694736842105,1019.75,673.693097860277
2023-08-27,202335,304,304,304,304,22.2020574534161,26.5714285714286,29,65.9503782857143,79.2617568571429,NA,9044605,0.298636148289505,0.313785731936331,0.00608893367924857,8,2,"PE",195.694736842105,1019.75,673.693097860277
2023-09-03,202336,262,262,262,262,22.0889945652174,26.0595237142857,28.1428571428571,62.3947994285714,73.1972485714286,NA,9044605,0.0184205943764266,0.311236366872849,0,6,2,"PE",135.905263157895,796,627.647969963888
2023-09-10,202337,310,310,310,310,21.9667874396135,24.2220968745974,26.8807367149758,65.393820403281,78.2337706034622,89.5277356217794,9044605,0.335476120847732,0.306827329662268,0.0107673027180291,6,0,"PE",136.894736842105,549.75,420.446059358711
2023-09-17,202338,276,276,276,276,23.1027887174238,23.9333507092633,24.9504665125261,75.7777621999022,81.1483732301035,85.4658032639473,9044605,0.293407064211207,0.309342862402504,0,6,2,"PE",135.905263157895,796,627.647969963888
2023-09-24,202339,284,284,284,284,23.423640689647,24.274292473345,25.3679456516763,73.7106305697929,78.8783381723088,83.5121142417975,9044605,0.297999083431504,0.411651807900953,0.00534163736282568,6,1,"PE",136.4,672.875,524.0470146613
2023-10-01,202340,276,276,276,276,23.4419635893826,24.3123240894474,25.2737873225673,72.0118929958932,76.7200542663113,80.7648558587006,9044605,0.107821292361579,0.320528757198352,0.0386882567010942,6,1,"PE",136.4,672.875,524.0470146613
2023-10-08,202341,276,276,276,276,23.9382597068443,24.7331169760151,25.7613296462964,74.7545556036166,79.9471596220286,84.1456219941265,9044605,0.279091790078174,0.318908896518975,0.0475801873050288,5,2,"PE",106.010526315789,684.125,604.625406015694
2023-10-15,202342,287,287,287,287,23.4874022983053,24.161513853213,25.0422010108237,71.9763387295869,77.4721932353701,81.7672729876285,9044605,0.256543431139337,0.326586512069902,0.165246132915699,7,1,"PE",166.294736842105,784.75,547.069578609494
2023-10-22,202343,219,219,219,219,24.1678021906549,25.0506291216813,26.2111170099592,72.4385173398993,78.4251414180863,83.634248265322,9044605,0.0621654566451492,0.321040885699265,0.00550449687963156,6,1,"PE",136.4,672.875,524.0470146613
2023-10-29,202344,228,228,228,228,24.2612729910098,25.0807595981956,26.189234156338,73.0334283367439,78.5386821642421,82.9593134242822,9044605,0.0839226256978608,0.40901443457177,0.00451108699606008,4,0,"PE",77.1052631578947,326,374.400931462322
2023-11-05,202345,232,232,232,232,24.3540182745609,25.035301026385,25.8749609714152,76.2412854926578,80.5482448371262,84.2059150281117,9044605,0.145818971641105,0.401726111864476,0.0534500953883558,6,2,"PE",135.905263157895,796,627.647969963888
2023-11-12,202346,210,210,210,210,24.2268115942029,24.3770962732919,24.5328157349896,77.7820788329883,79.4863307814182,81.1403326114389,9044605,0.108223410530366,0.394154305246056,0.00344448430860165,5,0,"PE",107,437.875,397.423495410516
2023-11-19,202347,234,234,234,234,24.0114130434783,27.2916668571429,30.1428571428571,63.4578174285714,78.2603357142857,NA,9044605,0.0779233587315311,0.396870510099667,0.000770735703770369,8,2,"PE",195.694736842105,1019.75,673.693097860277
2023-11-26,202348,265,265,265,265,23.810248447205,27.4940477142857,29.8571428571429,61.7717205714286,73.6717342857143,NA,9044605,0.12363569221652,0.39426077755745,0.00226588115235547,7,0,"PE",166.789473684211,661.625,443.468623306905
2023-12-03,202349,282,282,282,282,23.6090838509317,26.8096343540373,31.6322346132129,52.0508552814088,74.8413091897586,91.4383315209627,9044605,0.210552146832283,0.278869558150964,0.0718787608745766,7,2,"PE",165.8,907.875,650.670533912083
2023-12-10,202350,211,211,211,211,23.9744052007288,25.414810262308,27.4272692127882,66.0317399846745,77.467735887336,84.9247026727623,9044605,0.09374616138571,0.360629015860836,0.0095065511429189,6,1,"PE",136.4,672.875,524.0470146613
2023-12-17,202351,151,151,151,151,24.3849895563731,25.1248846083986,26.0626799199807,76.9092221083372,82.5398223806495,86.8670764703473,9044605,0.0566609597655177,0.389952463374575,0.0418127712597731,6,2,"PE",135.905263157895,796,627.647969963888
2023-12-24,202352,174,174,174,174,24.7457443204531,25.7037400938853,26.7907321372915,75.4129275382999,80.8789023638201,85.3400200738397,9044605,0.064541237566483,0.39538376745032,0.00443579349236368,7,2,"PE",165.8,907.875,650.670533912083
2023-12-31,202401,387,387,387,387,25.1933464465246,25.4274585265141,25.6615706065035,85.0781438288196,86.6469317858048,88.2157207066822,9044605,0.484539236373507,0.527518448843261,0.368464405023768,9,2,"PE",225.589473684211,1131.625,696.715661808472
2024-01-07,202402,361,361,361,361,24.9599366710429,25.2927576013136,25.6255785315844,83.5770153348219,85.2741808282812,86.9713456441451,9044605,0.234964600444132,0.504206651368412,0.154836059728424,8,2,"PE",195.694736842105,1019.75,673.693097860277
2024-01-14,202403,354,354,354,354,25.434527014585,25.6898782316159,25.9452294486468,79.6185156210754,80.9677241184512,82.3169325290271,9044605,0.217916536985308,0.545211095454141,0,7,3,"PE",165.305263157895,1031,754.271489214672
2024-01-21,202404,472,472,472,472,26.0017949832163,26.2447434131824,26.4876918431487,80.6778115678537,82.388016764542,83.9728537255538,9044605,0.42563638765872,0.589110746129875,0.182605321072617,13,4,"PE",344.178947368421,1825.375,996.007828206427
2024-01-28,202405,706,706,706,706,25.0452393576731,25.2767328761868,25.4955512378322,83.5492038833757,85.1886911172629,86.8343337680963,9044605,0.534871119302612,0.606362688033364,0.391265621881774,23,4,"PE",643.126315789474,2944.125,1226.23346768837
2024-02-04,202406,969,969,969,969,25.7999092429578,26.1176330155781,26.4878434125991,81.1362677822757,83.6173842747869,85.79566969205,9044605,0.609635246647034,0.611890071484603,0.429801412001961,34,10,"PE",969,4913.5,2101.08740293404
2024-02-11,202407,1684,1684,1684,1684,25.6720016803193,25.9175350297304,26.1473691975159,84.2809653720687,85.3977612875702,86.6061670984505,9044605,0.769398995312675,0.682427037996684,0.558005462925136,58,15,"PE",1684,8214.125,3171.63371420365
2024-02-18,202408,3035,3052,3036,NA,25.7319725827483,25.9662149207031,26.2160611270452,88.1438523598223,90.0231540178675,91.9231115379554,9044605,1.2556154746393,0.886251970097091,0.663234049469269,92,22,"PE",2696.95789473684,12879.75,4679.60757556038
2024-02-25,202409,4007,4074,4016,NA,25.6552795031056,25.8384057965839,26.0007763975155,85.7809580993789,86.6941805458074,87.8359770318323,9044605,1.41761270945497,0.927234190990099,0.640523936645105,100,22,"PE",2936.11578947368,13774.75,4863.78808714594
