"ew_start","sum_of_cases","dengue","sintomas.dengue","uf","lwr","upr","prediction"
2020-10-04,327,3,0,"BA",158,1087.64705882353,592.611015550907
2020-10-11,289,2,0,"BA",-36.25,811.058823529412,309.689434640261
2020-10-18,313,3,0,"BA",158,1087.64705882353,592.611015550907
2020-10-25,289,3,1,"BA",141,1174.23529411765,439.704768886571
2020-11-01,244,2,1,"BA",-53.25,897.64705882353,156.783187975925
2020-11-08,296,3,1,"BA",141,1174.23529411765,439.704768886571
2020-11-15,329,3,1,"BA",141,1174.23529411765,439.704768886571
2020-11-22,333,4,1,"BA",335.25,1450.82352941176,722.626349797218
2020-11-29,301,4,1,"BA",335.25,1450.82352941176,722.626349797218
2020-12-06,273,4,2,"BA",318.25,1537.41176470588,569.720103132881
2020-12-13,253,3,1,"BA",141,1174.23529411765,439.704768886571
2020-12-20,195,3,1,"BA",141,1174.23529411765,439.704768886571
2020-12-27,170,3,1,"BA",141,1174.23529411765,439.704768886571
2021-01-03,333,4,1,"BA",335.25,1450.82352941176,722.626349797218
2021-01-10,412,3,1,"BA",141,1174.23529411765,439.704768886571
2021-01-17,531,3,1,"BA",141,1174.23529411765,439.704768886571
2021-01-24,741,3,1,"BA",141,1174.23529411765,439.704768886571
2021-01-31,974,3,1,"BA",141,1174.23529411765,439.704768886571
2021-02-07,1321,4,1,"BA",335.25,1450.82352941176,722.626349797218
2021-02-14,1776,4,1,"BA",335.25,1450.82352941176,722.626349797218
2021-02-21,1673,5,1,"BA",529.5,1727.41176470588,1005.54793070786
2021-02-28,1620,6,1,"BA",723.75,2004,1288.46951161851
2021-03-07,1814,5,2,"BA",512.5,1814,852.641684043528
2021-03-14,1914,8,2,"BA",1095.25,2643.76470588235,1701.40642677547
2021-03-21,1407,8,2,"BA",1095.25,2643.76470588235,1701.40642677547
2021-03-28,1709,8,2,"BA",1095.25,2643.76470588235,1701.40642677547
2021-04-04,1781,7,2,"BA",901,2367.17647058824,1418.48484586482
2021-04-11,1556,8,2,"BA",1095.25,2643.76470588235,1701.40642677547
2021-04-18,1349,6,2,"BA",706.75,2090.58823529412,1135.56326495417
2021-04-25,1466,6,1,"BA",723.75,2004,1288.46951161851
2021-05-02,1412,7,2,"BA",901,2367.17647058824,1418.48484586482
2021-05-09,1473,7,2,"BA",901,2367.17647058824,1418.48484586482
2021-05-16,1209,7,2,"BA",901,2367.17647058824,1418.48484586482
2021-05-23,967,7,2,"BA",901,2367.17647058824,1418.48484586482
2021-05-30,841,6,2,"BA",706.75,2090.58823529412,1135.56326495417
2021-06-06,803,5,1,"BA",529.5,1727.41176470588,1005.54793070786
2021-06-13,610,4,2,"BA",318.25,1537.41176470588,569.720103132881
2021-06-20,432,4,1,"BA",335.25,1450.82352941176,722.626349797218
2021-06-27,438,3,1,"BA",141,1174.23529411765,439.704768886571
2021-07-04,375,4,1,"BA",335.25,1450.82352941176,722.626349797218
2021-07-11,280,3,1,"BA",141,1174.23529411765,439.704768886571
2021-07-18,227,3,1,"BA",141,1174.23529411765,439.704768886571
2021-07-25,213,3,1,"BA",141,1174.23529411765,439.704768886571
2021-08-01,187,3,1,"BA",141,1174.23529411765,439.704768886571
2021-08-08,153,2,0,"BA",-36.25,811.058823529412,309.689434640261
2021-08-15,158,3,0,"BA",158,1087.64705882353,592.611015550907
2021-08-22,135,3,0,"BA",158,1087.64705882353,592.611015550907
2021-08-29,106,2,0,"BA",-36.25,811.058823529412,309.689434640261
2021-09-05,140,2,0,"BA",-36.25,811.058823529412,309.689434640261
2021-09-12,117,3,1,"BA",141,1174.23529411765,439.704768886571
2021-09-19,141,3,1,"BA",141,1174.23529411765,439.704768886571
2021-09-26,139,2,1,"BA",-53.25,897.64705882353,156.783187975925
2021-10-03,89,2,0,"BA",-36.25,811.058823529412,309.689434640261
2021-10-10,121,2,0,"BA",-36.25,811.058823529412,309.689434640261
2021-10-17,105,2,0,"BA",-36.25,811.058823529412,309.689434640261
2021-10-24,121,2,0,"BA",-36.25,811.058823529412,309.689434640261
2021-10-31,154,2,0,"BA",-36.25,811.058823529412,309.689434640261
2021-11-07,200,3,1,"BA",141,1174.23529411765,439.704768886571
2021-11-14,214,2,0,"BA",-36.25,811.058823529412,309.689434640261
2021-11-21,239,3,1,"BA",141,1174.23529411765,439.704768886571
2021-11-28,292,3,1,"BA",141,1174.23529411765,439.704768886571
2021-12-05,281,3,1,"BA",141,1174.23529411765,439.704768886571
2021-12-12,244,3,1,"BA",141,1174.23529411765,439.704768886571
2021-12-19,146,3,1,"BA",141,1174.23529411765,439.704768886571
2021-12-26,33,4,1,"BA",335.25,1450.82352941176,722.626349797218
2022-01-02,696,4,1,"BA",335.25,1450.82352941176,722.626349797218
